id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
12	87	1765	1854	2206	91	101	441	249	89
14	29	1973	2462	2635	130	40	662	492	489
20	11	2690	2714	2863	67	22	173	84	24
33	38	4200	4281	4445	49	27	245	169	81
47	15	6764	6797	6812	15	0	48	33	33
54	51	7374	7409	7529	76	2	155	77	35
53	27	7271	7310	8013	159	357	742	226	39
2	44	197	210	8264	800	482	8067	6785	13
57	113	8125	8130	8712	328	18	587	241	5
0	0	0	0	10017	9456	0	10017	561	0
