id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
12	0	1112	1430	1523	93	0	411	318	318
7	5	768	1001	1529	12	18	761	731	233
16	3	2001	2008	2235	28	84	234	122	7
9	50	879	1007	2669	134	88	1790	1568	128
21	19	3005	3343	3803	87	29	798	682	338
26	0	4704	4945	5141	196	0	437	241	241
32	1	5489	5924	6047	19	40	558	499	435
0	0	0	0	10104	9758	0	10104	346	0
