id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
7	0	768	874	1030	12	18	262	232	106
12	0	1112	1549	1642	93	0	530	437	437
11	0	1048	1320	1746	186	49	698	463	272
16	0	2001	2233	2491	28	84	490	378	232
25	0	4348	4572	4856	170	66	508	272	224
26	0	4704	4856	5052	196	0	348	152	152
39	0	6812	6979	7775	290	54	963	619	167
0	0	0	0	10104	9758	0	10104	346	0
