id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
9	0	743	1384	3210	311	3	2467	2153	641
5	0	501	1007	3483	294	57	2982	2631	506
14	0	1579	3084	5026	246	5	3447	3196	1505
26	0	4476	7046	7097	51	0	2621	2570	2570
3	0	182	522	7179	740	175	6997	6082	340
12	0	1526	2765	7321	187	85	5795	5523	1239
2	0	75	480	8715	457	107	8640	8076	405
35	0	5958	8715	8817	102	0	2859	2757	2757
0	0	0	-1	10011	10011	0	10011	0	-1
