id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
12	80	1526	1726	2170	187	85	644	372	200
10	74	1053	1127	2244	378	198	1191	615	74
14	122	1579	1808	2366	246	5	787	536	229
26	51	4476	4503	4554	51	0	78	27	27
27	65	4576	4640	4930	114	51	354	189	64
35	102	5958	6004	6106	102	0	148	46	46
40	70	6529	6546	6915	164	109	386	113	17
55	71	8585	8600	8817	91	35	232	106	15
58	100	8972	8995	9336	163	71	364	130	23
0	0	0	-1	10011	10011	0	10011	0	-1
