id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
19	103	2588	3196	3610	200	159	1022	663	608
41	13	5047	5057	5270	100	53	223	70	10
33	91	4095	4103	5536	486	407	1441	548	8
46	25	5736	5751	5870	40	66	134	28	15
42	24	5363	5401	6307	244	106	944	594	38
47	16	5743	6307	6589	139	85	846	622	564
49	36	6331	6423	6813	115	107	482	260	92
66	39	9153	9234	9273	39	0	120	81	81
0	0	0	-1	10052	10052	0	10052	0	-1
