id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
6	0	1231	1671	1737	66	0	506	440	440
12	0	2293	2530	3014	484	0	721	237	237
26	0	4464	4550	5364	167	24	900	709	86
29	0	5225	5364	5741	377	0	516	139	139
36	0	5798	5898	6096	198	0	298	100	100
39	0	6150	6359	6497	138	0	347	209	209
58	0	9284	9403	9887	99	281	603	223	119
0	0	0	-1	10011	10011	0	10011	0	-1
