id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
4	42	369	733	873	95	29	504	380	364
19	100	3147	3184	4316	308	378	1169	483	37
30	44	5019	5078	5239	78	1	220	141	59
27	22	4794	5239	5450	103	20	656	533	445
20	128	3244	3269	7601	488	582	4357	3287	25
49	75	7604	7631	8466	289	309	862	264	27
54	109	8542	8544	8653	109	0	111	2	2
0	0	0	-1	10067	10067	0	10067	0	-1
