id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	43	0	0	534	321	213	534	0	0
10	0	1828	1954	1981	27	0	153	126	126
21	0	3504	3629	3798	169	0	294	125	125
25	0	3955	4186	4235	49	0	280	231	231
31	0	5226	5509	5734	225	0	508	283	283
43	0	6762	7703	8672	76	52	1910	1782	941
19	17	3066	3280	9114	201	29	6048	5818	214
8	20	1746	1811	9660	185	57	7914	7672	65
0	0	0	0	10001	9039	0	10001	962	0
