id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	0	534	321	213	534	0	0
10	0	1828	1975	2002	27	0	174	147	147
2	0	585	585	2644	872	265	2059	922	0
21	0	3504	3562	3731	169	0	227	58	58
25	0	3955	4278	4327	49	0	372	323	323
23	0	3666	5057	5637	183	27	1971	1761	1391
46	0	7241	7468	8046	61	48	805	696	227
48	0	7827	7887	8473	341	8	646	297	60
0	0	0	0	10051	9089	0	10051	962	0
