id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
15	0	1647	2693	2719	26	0	1072	1046	1046
21	0	2142	2962	2983	21	0	841	820	820
7	2	334	364	3875	414	6	3541	3121	30
4	10	105	353	4105	127	9	4000	3864	248
23	21	3019	3111	4482	399	52	1463	1012	92
40	0	5086	5455	5477	22	0	391	369	369
11	22	941	1451	6081	543	76	5140	4521	510
54	0	7379	7558	7853	295	0	474	179	179
58	0	7928	8163	8182	19	0	254	235	235
0	0	0	0	10042	10013	0	10042	29	0
