id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
6	0	1231	1451	1517	66	0	286	220	220
3	0	82	481	2356	236	209	2274	1829	399
12	0	2293	3536	4020	484	0	1727	1243	1243
29	0	5225	7667	8044	377	0	2819	2442	2442
36	0	5798	8391	8589	198	0	2791	2593	2593
39	0	6150	9357	9495	138	0	3345	3207	3207
4	0	308	500	9503	747	450	9195	7998	192
0	0	0	-1	10011	10011	0	10011	0	-1
