id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
9	0	743	787	1284	311	3	541	227	44
2	0	75	480	2893	457	107	2818	2254	405
17	0	2368	2464	3787	354	83	1419	982	96
35	0	5958	6007	6109	102	0	151	49	49
30	0	5199	5383	6788	480	109	1589	1000	184
40	0	6529	6625	7395	164	109	866	593	96
49	0	7911	8034	9449	453	206	1538	879	123
38	0	6488	6592	9561	796	534	3073	1743	104
58	0	8972	9321	9743	163	71	771	537	349
0	0	0	-1	10011	10011	0	10011	0	-1
