id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
10	0	1616	1721	1770	49	0	154	105	105
15	0	2376	2610	2719	109	0	343	234	234
44	0	6287	6499	6813	314	0	526	212	212
47	0	6450	7028	7234	206	0	784	578	578
49	0	6749	7828	7833	5	0	1084	1079	1079
58	0	7900	8703	8798	95	0	898	803	803
60	0	8273	8798	8944	146	0	671	525	525
0	0	0	0	10010	9847	0	10010	163	0
