id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
12	0	1275	1459	1512	53	0	237	184	184
7	1	577	942	2540	99	68	1963	1796	365
18	13	2382	2431	2953	162	1	571	408	49
21	38	2693	2696	3124	97	26	431	308	3
25	0	3553	3573	3598	25	0	45	20	20
24	6	3362	3446	3693	103	20	331	208	84
36	0	4706	4908	5108	200	0	402	202	202
48	0	6241	6392	6795	403	0	554	151	151
49	0	6562	6795	7051	256	0	489	233	233
0	0	0	-1	10002	10002	0	10002	0	-1
