id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
2	35	37	163	834	160	267	797	370	126
5	18	832	834	1069	87	134	237	16	2
22	14	3084	3390	3570	35	13	486	438	306
35	0	5161	5689	5915	226	0	754	528	528
41	0	5944	6370	6635	265	0	691	426	426
56	0	7689	7751	7799	48	0	110	62	62
57	0	7782	7799	7909	110	0	127	17	17
0	0	0	0	10059	9546	0	10059	513	0
