id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
3	0	829	887	1400	208	53	571	310	58
2	0	105	163	1509	654	258	1404	492	58
10	0	1616	2091	2140	49	0	524	475	475
4	0	866	1153	3745	143	248	2879	2488	287
15	0	2376	3745	3854	109	0	1478	1369	1369
5	0	892	1157	6665	698	139	5773	4936	265
8	0	1418	2001	9762	213	172	8344	7959	583
0	0	0	0	10024	9861	0	10024	163	0
