id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
2	2	40	43	848	378	283	808	147	3
18	28	2560	2569	2782	86	86	222	50	9
20	45	3454	3486	3951	172	175	497	150	32
17	17	2380	2387	4271	347	209	1891	1335	7
25	8	4288	4306	5307	113	57	1019	849	18
57	46	7756	7777	8242	229	66	486	191	21
67	37	8605	8663	9357	221	47	752	484	58
0	0	0	0	10097	9990	0	10097	107	0
